run_id,run_at,config_name,config_description,period,timeframe,dynamic_positions,dynamic_threshold,min_score,indicators,symbol,initial_balance,final_balance,profit_30d,profit_60d,profit_90d,total_trades,winning_trades,losing_trades,neutral_skipped,total_signals,win_rate,avg_win_pct,avg_loss_pct,total_return_pct,max_drawdown_pct,profit_factor,sharpe_approx
bt_20260302_192250_dynamic_on,2026-03-02T19:22:50.970204,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_192252_dynamic_on,2026-03-02T19:22:52.351726,dynamic_on,Base + dynamic positions enabled,recent,60m,LIMITED,7063,~1 month,True,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_192311_scalp,2026-03-02T19:23:11.809113,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,11211.0,581.79,351.56,-176.37,103,44,59,4510,4613,42.7,29.27,-17.55,12.11,11.63,1.24,1.21
bt_20260302_192313_scalp,2026-03-02T19:23:13.406448,scalp,"Scalping config - more trades, shorter holds",recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Bollinger",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_192317_btc_focused,2026-03-02T19:23:17.359528,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_192319_btc_focused,2026-03-02T19:23:19.195944,btc_focused,BTC focused - stricter for high volatility,recent,60m,LIMITED,7063,~1 month,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9963.0,-21.83,-36.79,-36.79,18,10,8,787,805,55.6,6.61,-5.4,-0.37,1.27,1.53,2.43
bt_20260302_194112_bxc_v2_core,2026-03-02T19:41:12.544652,bxc_v2_core,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_194145_btc_v2_safe,2026-03-02T19:41:45.311308,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,9847.0,-325.35,-153.05,-153.05,46,21,25,521,567,45.7,6.81,-3.47,-1.53,5.83,1.65,2.7
bt_20260302_194148_xau_v2_momentum,2026-03-02T19:41:48.627345,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_194150_btc_v3_exp,2026-03-02T19:41:50.454695,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11793.0,1214.31,1793.17,1793.17,63,27,36,311,374,42.9,10.18,-4.91,17.93,12.55,1.55,2.55
bt_20260302_194154_xau_v3_exp,2026-03-02T19:41:54.066851,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_194205_xag_v3_exp,2026-03-02T19:42:05.228141,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.15,"RSI,Momentum",XAG,10000.0,16612.0,1822.67,184.33,2294.93,248,103,145,3095,3343,41.5,42.65,-25.77,66.12,18.92,1.18,1.01
bt_20260302_194208_xau_scalp_trend,2026-03-02T19:42:08.564619,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_194210_btc_scalp_trend,2026-03-02T19:42:10.073337,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_200142_btc_v2_safe,2026-03-02T20:01:42.691652,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,9847.0,-325.35,-153.05,-153.05,46,21,25,521,567,45.7,6.81,-3.47,-1.53,5.83,1.65,2.7
bt_20260302_200151_xau_v2_momentum,2026-03-02T20:01:51.310708,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_200158_btc_v3_exp,2026-03-02T20:01:58.279585,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11793.0,1214.31,1793.17,1793.17,63,27,36,311,374,42.9,10.18,-4.91,17.93,12.55,1.55,2.55
bt_20260302_200207_xau_v3_exp,2026-03-02T20:02:07.093848,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_200216_xag_v3_exp,2026-03-02T20:02:16.497245,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_200224_xau_scalp_trend,2026-03-02T20:02:24.112655,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_200240_btc_scalp_trend,2026-03-02T20:02:40.935870,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_200246_btc_v2_core,2026-03-02T20:02:46.585615,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,MACD,Momentum,ADX",BTC,10000.0,11793.0,1214.31,1793.17,1793.17,63,27,36,311,374,42.9,10.18,-4.91,17.93,12.55,1.55,2.55
bt_20260302_200255_base,2026-03-02T20:02:55.535682,base,Base configuration - similar to current production,"all,recent",60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10122.0,30.3,152.32,152.32,18,8,10,4547,4565,44.4,10.34,-9.93,1.22,2.65,0.83,-0.91
bt_20260302_200255_base,2026-03-02T20:02:55.535682,base,Base configuration - similar to current production,"all,recent",60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,7272.0,30.3,152.32,152.32,266,123,143,1321,1587,46.2,2.78,-3.36,-27.28,29.96,0.71,-1.51
bt_20260302_200304_dynamic_on,2026-03-02T20:03:04.458461,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_200310_dynamic_on,2026-03-02T20:03:10.381838,dynamic_on,Base + dynamic positions enabled,recent,60m,LIMITED,7063,~1 month,True,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_200318_scalp,2026-03-02T20:03:18.171037,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,11211.0,581.79,351.56,-176.37,103,44,59,4510,4613,42.7,29.27,-17.55,12.11,11.63,1.24,1.21
bt_20260302_200323_scalp,2026-03-02T20:03:23.231828,scalp,"Scalping config - more trades, shorter holds",recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Bollinger",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_200330_btc_focused,2026-03-02T20:03:30.967022,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_200349_btc_focused,2026-03-02T20:03:49.948241,btc_focused,BTC focused - stricter for high volatility,recent,60m,LIMITED,7063,~1 month,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9963.0,-21.83,-36.79,-36.79,18,10,8,787,805,55.6,6.61,-5.4,-0.37,1.27,1.53,2.43
bt_20260302_202106_base,2026-03-02T20:21:06.563019,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_202111_dynamic_on,2026-03-02T20:21:11.172545,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_202115_scalp,2026-03-02T20:21:15.417892,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,11211.0,581.79,351.56,-176.37,103,44,59,4510,4613,42.7,29.27,-17.55,12.11,11.63,1.24,1.21
bt_20260302_202120_btc_focused,2026-03-02T20:21:20.567440,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_202241_btc_v2_core,2026-03-02T20:22:41.522181,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_202243_btc_v2_core,2026-03-02T20:22:43.338592,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,MACD,Momentum,ADX",BTC,10000.0,11793.0,1214.31,1793.17,1793.17,63,27,36,311,374,42.9,10.18,-4.91,17.93,12.55,1.55,2.55
bt_20260302_202247_btc_v2_safe,2026-03-02T20:22:48.014430,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_202249_btc_v2_safe,2026-03-02T20:22:49.750326,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,9847.0,-325.35,-153.05,-153.05,46,21,25,521,567,45.7,6.81,-3.47,-1.53,5.83,1.65,2.7
bt_20260302_202304_xau_v2_momentum,2026-03-02T20:23:04.143988,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_202305_btc_v3_exp,2026-03-02T20:23:05.704773,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11793.0,1214.31,1793.17,1793.17,63,27,36,311,374,42.9,10.18,-4.91,17.93,12.55,1.55,2.55
bt_20260302_202309_xau_v3_exp,2026-03-02T20:23:09.310358,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_202312_xag_v3_exp,2026-03-02T20:23:12.652070,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.15,"RSI,Momentum",XAG,10000.0,16612.0,1822.67,184.33,2294.93,248,103,145,3095,3343,41.5,42.65,-25.77,66.12,18.92,1.18,1.01
bt_20260302_202324_xau_scalp_trend,2026-03-02T20:23:24.511619,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_202326_btc_scalp_trend,2026-03-02T20:23:26.132045,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_202338_base,2026-03-02T20:23:38.730477,base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_202340_dynamic_on,2026-03-02T20:23:40.350400,dynamic_on,Base + dynamic positions enabled,recent,60m,LIMITED,7063,~1 month,True,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_202342_scalp,2026-03-02T20:23:42.246781,scalp,"Scalping config - more trades, shorter holds",recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Bollinger",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_202344_btc_focused,2026-03-02T20:23:44.241661,btc_focused,BTC focused - stricter for high volatility,recent,60m,LIMITED,7063,~1 month,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9963.0,-21.83,-36.79,-36.79,18,10,8,787,805,55.6,6.61,-5.4,-0.37,1.27,1.53,2.43
bt_20260302_204104_base,2026-03-02T20:41:04.985683,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_204109_base,2026-03-02T20:41:09.256030,base,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_204111_base,2026-03-02T20:41:11.123408,base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_204123_dynamic_on,2026-03-02T20:41:23.494292,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_204127_dynamic_on,2026-03-02T20:41:27.846453,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,4113,5 months,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_204129_dynamic_on,2026-03-02T20:41:29.710501,dynamic_on,Base + dynamic positions enabled,recent,60m,LIMITED,7063,~1 month,True,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_204140_scalp,2026-03-02T20:41:40.772571,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,11211.0,581.79,351.56,-176.37,103,44,59,4510,4613,42.7,29.27,-17.55,12.11,11.63,1.24,1.21
bt_20260302_204144_scalp,2026-03-02T20:41:44.545138,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,4113,5 months,True,0.15,0.2,"RSI,MACD,Bollinger",XAG,10000.0,13552.0,455.66,-27.15,1550.29,160,69,91,3850,4010,43.1,47.34,-27.67,35.52,7.0,1.3,1.64
bt_20260302_204146_scalp,2026-03-02T20:41:46.216300,scalp,"Scalping config - more trades, shorter holds",recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Bollinger",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_204159_btc_focused,2026-03-02T20:41:59.558578,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_204203_btc_focused,2026-03-02T20:42:04.005230,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,4113,5 months,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10019.0,64.5,-34.16,122.69,63,30,33,4980,5043,47.6,16.5,-16.25,0.19,2.45,0.92,-0.33
bt_20260302_204205_btc_focused,2026-03-02T20:42:06.030741,btc_focused,BTC focused - stricter for high volatility,recent,60m,LIMITED,7063,~1 month,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9963.0,-21.83,-36.79,-36.79,18,10,8,787,805,55.6,6.61,-5.4,-0.37,1.27,1.53,2.43
bt_20260302_204222_bxc_v2_core,2026-03-02T20:42:22.498512,bxc_v2_core,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_204225_xau_v2_momentum,2026-03-02T20:42:26.010095,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_204229_xau_v3_exp,2026-03-02T20:42:29.823997,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_204254_xau_scalp_trend,2026-03-02T20:42:54.319899,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_204257_xag_v3_exp,2026-03-02T20:42:57.661790,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.15,"RSI,Momentum",XAG,10000.0,16612.0,1822.67,184.33,2294.93,248,103,145,3095,3343,41.5,42.65,-25.77,66.12,18.92,1.18,1.01
bt_20260302_204259_btc_v2_safe,2026-03-02T20:42:59.541659,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,9847.0,-325.35,-153.05,-153.05,46,21,25,521,567,45.7,6.81,-3.47,-1.53,5.83,1.65,2.7
bt_20260302_204314_btc_v3_exp,2026-03-02T20:43:14.808476,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11793.0,1214.31,1793.17,1793.17,63,27,36,311,374,42.9,10.18,-4.91,17.93,12.55,1.55,2.55
bt_20260302_204316_btc_scalp_trend,2026-03-02T20:43:16.419442,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_210247_btc_v2_core,2026-03-02T21:02:47.643652,btc_v2_core,JSON: BTC v2 Core 5m - RSI/MACD/Momentum/ADX,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_210300_btc_v2_safe,2026-03-02T21:03:00.190575,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_210304_xau_v2_momentum,2026-03-02T21:03:04.954018,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_210310_btc_v3_exp,2026-03-02T21:03:10.867080,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_210315_xau_v3_exp,2026-03-02T21:03:16.002825,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_210322_xag_v3_exp,2026-03-02T21:03:22.602777,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_210328_xau_scalp_trend,2026-03-02T21:03:28.778983,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_210336_btc_scalp_trend,2026-03-02T21:03:36.397314,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
